QKEY	F_RACETHN_RECRUITMENT	THERMO2_THERMTRUMP_W23	VALIDATED_VOTER_2016_W23	COMPORT_W23	WEIGHT_W23
201501602677	1	0	NA	NA	3.6127785
201501602726	1	0	1	1	1.0380569
201501602753	1	70	1	1	0.73152
201501602911	1	100	1	1	0.4056455
201501602912	2	20	1	1	0.3194381
201501603019	1	30	1	1	0.5023252
201501603147	2	25	NA	NA	0.4261422
201501603202	3	30	NA	NA	0.7197673
201501603510	1	75	1	1	0.6186475
201501603588	1	1	1	1	0.1231936
201501603640	1	0	1	1	1.0418953
201501603687	1	0	1	1	1.4750157
201501603697	1	100	NA	NA	0.2139622
201501603736	2	85	1	1	0.1328028
201501603866	1	100	NA	NA	0.6526769
201501603893	1	100	1	1	1.0584524
201501603901	1	5	0	3	0.2595887
201501603919	1	30	1	1	0.4132066
201501603993	1	0	1	1	0.5113723
201501604048	4	11	1	1	1.4337351
201501604216	1	30	0	3	1.0908154
201501604253	1	0	1	1	0.5502271
201501604375	4	0	1	1	0.3246209
201501604380	3	0	1	1	3.1300126
201501604382	1	20	1	1	0.2023044
201501604426	2	25	NA	NA	2.99467
201501604480	2	50	1	1	0.7140364
201501604535	2	15	0	2	1.1540576
201501604569	3	50	1	1	8.3768405
201501604761	1	60	0	2	1.9817913
201501604808	1	100	1	1	0.1490081
201501604812	1	85	1	1	0.9578134
201501604828	1	0	1	1	0.3075075
201501604928	1	100	1	1	0.7043702
201501605116	1	100	1	1	0.062755
201501605240	1	100	1	1	2.2586546
201501605257	1	80	0	2	3.2376517
201501605317	4	60	NA	NA	0.4195369
201501605366	1	50	1	1	1.8570358
201501605822	1	0	1	1	1.3990124
201501605833	1	0	0	3	0.3017655
201501605867	1	100	1	1	0.3306972
201501605899	3	999	0	2	5.4992684
201501605935	2	25	1	1	0.241366
201501605964	1	5	1	1	0.2356287
201501605978	1	0	NA	NA	0.9541187
201501606037	2	50	1	1	1.672143
201501606140	1	75	1	1	0.13611789999999999
201501606159	1	0	1	1	7.3240814
201501606496	2	40	1	1	0.4972942
201501606569	4	30	1	1	0.3740463
201501606632	1	0	0	3	0.8039207
201501606644	9	100	1	1	0.4508525
201501606665	1	0	1	1	1.4653838
201501606776	1	45	1	1	0.1171263
201501606876	1	1	1	1	1.4012876
201501606956	1	50	1	1	0.3671765
201501607006	1	10	1	1	0.2005589
201501607210	1	100	0	3	0.7802074
201501607673	4	10	1	1	0.1925184
201501607965	3	0	0	2	2.5407852
201501608065	1	0	NA	NA	1.4932423
201501608252	1	0	NA	NA	0.4097926
201501608312	1	75	1	1	1.362918
201501608329	2	0	1	1	0.2040545
201501608542	1	25	1	1	0.8767731
201501608651	1	30	1	1	0.1598098
201501608795	4	90	NA	NA	0.0983108
201501608802	1	0	0	2	1.8599192
201501608912	2	0	NA	NA	0.2313975
201501608920	1	0	1	1	1.3627302
201501608939	1	60	0	2	0.8506769
201501609016	1	95	1	1	0.3367029
201501609032	1	0	0	2	2.2992025
201501609213	1	49	1	1	0.3705519
201501609318	1	80	1	1	0.5582084
201501609350	1	75	1	1	1.4337973
201501609698	3	40	NA	NA	2.5285896
201501609738	1	40	1	1	0.2069786
201501609825	3	0	0	3	1.8880043
201501609850	1	100	0	3	1.6239115
201501609904	1	4	1	1	0.2295322
201501609995	1	10	1	1	0.3864213
201501610171	1	0	1	1	1.6814788
201501610270	1	50	0	2	0.1513243
201501610350	1	65	1	1	0.2752263
201501610567	1	12	1	1	0.4401848
201501610651	1	15	1	1	0.3508076
201501610843	1	10	1	1	0.2047717
201501610872	1	0	0	3	0.6720988
201501610962	3	30	1	1	0.3201776
201501611091	2	0	1	1	4.2630271
201501611142	1	10	1	1	0.4144655
201501611174	1	0	1	1	0.3684043
201501611230	1	0	1	1	0.1744156
201501611392	2	10	1	1	0.4527871
201501611497	2	0	1	1	0.3918506
201501611531	1	10	NA	NA	0.0833915
201501611628	1	0	1	1	0.1140166
201501611713	1	100	1	1	0.2842292
201501611728	1	100	0	3	1.6240428
201501611753	1	80	1	1	2.7599689
201501611912	1	90	1	1	0.1367684
201501611923	1	100	1	1	1.241779
201501611961	1	80	1	1	0.1798049
201501612238	1	90	1	1	1.0122616
201501612249	1	100	1	1	0.2513427
201501612338	1	50	1	1	4.4954042
201501612349	1	90	1	1	1.5936632
201501612403	1	0	1	1	0.390442
201501612412	4	40	0	3	7.9205235
201501612694	1	50	0	2	1.1705359
201501613005	9	20	NA	NA	0.2230291
201501613056	2	10	NA	NA	2.6624391
201501613124	1	100	1	1	0.5511771
201501613180	1	0	NA	NA	1.4475538
201501613408	1	60	NA	NA	0.2766713
201501613685	1	0	1	1	0.1033598
201501613692	1	100	1	1	0.2131106
201501613699	1	25	1	1	0.3032308
201501613809	1	100	1	1	0.3310775
201501613856	1	2	0	3	0.5071091
201501613872	1	80	0	2	0.8899392
201501613977	3	30	1	1	0.6805576
201501614013	1	25	0	2	0.5077349
201501614057	1	50	NA	NA	0.565423
201501614270	1	90	1	1	0.1846417
201501614344	4	25	0	2	1.8381863
201501614382	1	100	1	1	0.1681135
201501614383	1	0	1	1	0.1179214
201501614487	1	10	1	1	0.8455062
201501614513	1	20	1	1	1.1987756
201501614777	1	0	1	1	0.2652617
201501614900	1	50	1	1	0.1077423
201501614915	1	75	1	1	0.3190205
201501614934	1	0	1	1	0.1199792
201501614942	2	50	1	1	0.3201625
201501615009	1	0	1	1	0.2006354
201501615101	1	50	1	1	0.640744
201501615119	3	40	1	1	1.214173
201501615153	1	30	0	3	0.4862
201501615280	1	95	1	1	0.1110497
201501615344	2	50	1	1	0.1916916
201501615347	2	25	NA	NA	0.2057421
201501615407	2	50	NA	NA	0.4964254
201501615501	1	20	1	1	0.4373703
201501615608	1	85	1	1	3.5338589
201501615624	1	65	1	1	0.1883396
201501615636	1	60	1	1	0.0999809
201501615662	1	0	NA	NA	0.2137798
201501615820	3	50	1	1	0.062755
201501615835	1	70	0	3	0.2524749
201501615875	1	10	1	1	0.1370178
201501616057	1	1	1	1	0.1286957
201501616080	3	50	NA	NA	5.1145111
201501616087	1	70	1	1	1.3379721
201501616125	1	75	1	1	0.1897467
201501616152	1	0	1	1	0.3264905
201501616276	1	50	0	3	0.062755
201501616297	1	30	0	3	0.2977865
201501616393	1	75	1	1	0.7896448
201501616414	4	60	0	2	2.2994586
201501616464	2	999	1	1	0.9466406
201501616605	1	0	1	1	0.4740213
201501616730	1	70	NA	NA	0.3365108
201501616904	1	80	1	1	0.2562972
201501616918	2	50	0	2	0.1635515
201501616979	1	60	0	3	1.9652873
201501617015	1	60	0	3	0.3463194
201501617119	1	75	1	1	0.2402148
201501617177	3	9	0	3	0.2672048
201501617219	2	5	1	1	1.4498199
201501617267	1	50	0	2	0.2776889
201501617269	1	90	1	1	0.8137914
201501617329	1	50	1	1	2.1585623
201501617514	1	100	1	1	0.2145122
201501617649	3	20	1	1	0.9957954
201501617655	1	10	1	1	0.0853344
201501617739	1	99	1	1	1.1420719
201501617839	2	999	1	1	0.6767744
201501618231	1	80	1	1	1.2953508
201501618250	2	60	1	1	0.1789674
201501618307	1	50	0	2	6.2353903
201501618315	1	50	1	1	1.4970641
201501618342	3	20	1	1	0.2620759
201501618433	1	100	1	1	7.1845395
201501618691	4	1	0	3	0.2443583
201501618809	4	50	NA	NA	1.9221817
201501618915	1	45	1	1	0.2839834
201501618962	1	40	1	1	0.7542268
201501619063	2	50	1	1	1.0530832
201501619161	1	30	1	1	0.0689985
201501619211	1	50	0	2	8.3768405
201501619249	1	0	1	1	0.062755
201501619292	4	0	0	2	8.3768405
201501619361	2	50	1	1	1.0341586
201501619644	9	0	NA	NA	0.3082892
201501619812	1	2	1	1	2.0257548
201501619815	1	60	1	1	0.3315769
201501619932	1	100	1	1	0.4924824
201501620001	1	50	0	2	0.11338670000000001
201501620080	1	30	1	1	7.3061908
201501620197	1	40	0	3	0.4122393
201501620202	1	0	1	1	0.062755
201501620506	1	0	1	1	0.7433983
201501620555	1	20	1	1	0.1809271
201501620602	1	15	1	1	0.0761109
201501620631	1	10	1	1	0.4167338
201501620791	1	20	0	2	0.3759811
201501620911	1	80	1	1	2.0652204
201501620940	1	5	1	1	0.2655087
201501620999	1	50	1	1	4.9984542
201501621006	1	10	1	1	0.7838073
201501621360	3	75	1	1	0.1587127
201501621425	4	0	1	1	0.5584257
201501621481	3	0	0	3	3.2503694
201501621546	1	0	1	1	0.1878468
201501621777	4	10	NA	NA	0.2547816
201501621808	1	0	1	1	0.7288865
201501622030	1	10	1	1	0.0828263
201501622052	1	1	1	1	0.0671233
201501622126	4	30	1	1	1.1888915
201501622144	1	0	0	2	0.4327343
201501622215	1	85	1	1	0.2284128
201501622346	1	100	1	1	0.4913733
201501622411	1	50	1	1	0.6568708
201501622428	1	100	NA	NA	0.1597312
201501622437	3	0	0	2	2.1423286
201501622472	1	100	0	2	0.8953743
201501622506	2	100	1	1	0.7626304
201501622631	1	75	1	1	0.1628155
201501622724	1	20	1	1	0.6582892
201501622875	4	20	0	3	0.6272023
201501622891	1	5	0	2	0.6096854
201501623001	1	60	NA	NA	0.8096037
201501623064	1	75	0	2	0.1856161
201501623142	1	99	1	1	0.7353439
201501623251	1	50	1	1	0.4283987
201501623500	3	40	NA	NA	1.1682133
201501623519	1	0	1	1	1.2566893
201501623726	1	0	1	1	1.0657604
201501623794	2	0	1	1	0.4731166
201501623815	1	85	1	1	2.1411779
201501623906	1	60	1	1	0.1220319
201501623907	1	40	1	1	0.0854645
201501623941	1	0	1	1	0.1610118
201501623995	4	50	0	2	1.314229
201501624074	1	0	1	1	2.8162873
201501624076	3	0	NA	NA	0.9964887
201501624218	1	70	1	1	3.715505
201501624257	2	0	0	3	0.4924611
201501624300	1	70	0	2	0.8583198
201501624334	1	65	1	1	0.1565695
201501624340	1	100	1	1	0.5114678
201501624480	1	10	0	2	0.6505162
201501624580	1	100	1	1	0.4528705
201501624628	1	100	1	1	0.077540799999999993
201501624671	1	20	0	2	2.2972828
201501624709	1	30	1	1	0.2138458
201501624860	1	65	1	1	0.2485179
201501625134	2	20	1	1	2.819316
201501625415	1	0	NA	NA	0.0825914
201501625418	1	95	1	1	0.2390429
201501625530	1	10	1	1	0.1051265
201501625764	3	60	1	1	2.8779434
201501625871	1	20	1	1	1.1460599
201501626010	1	100	1	1	2.4188677
201501626091	1	100	0	2	2.2650609
201501626095	1	0	1	1	2.0385096
201501626106	1	65	NA	NA	0.9161128
201501626185	4	100	0	2	1.6150311
201501626417	1	75	1	1	1.0044191
201501626541	1	10	NA	NA	1.3216384
201501626548	2	10	1	1	0.2216886
201501626595	1	50	0	2	0.4347427
201501626706	1	10	1	1	0.1836259
201501626731	3	10	1	1	0.164816
201501626760	4	70	NA	NA	0.8880464
201501626799	2	40	0	3	0.8214014
201501626893	3	999	NA	NA	4.9228835
201501626896	3	80	0	3	1.1952893
201501626928	1	100	1	1	0.7850346
201501626974	1	0	1	1	0.4803672
201501627041	1	90	NA	NA	0.474738
201501627056	1	50	0	3	1.1228777
201501627067	1	20	1	1	1.5326585
201501627087	1	50	1	1	0.5217992
201501627319	3	60	1	1	0.1026105
201501627470	1	100	1	1	7.7369232
201501627608	2	0	NA	NA	0.5293089
201501627803	1	0	NA	NA	0.5907451
201501627850	4	100	1	1	1.0262193
201501628192	1	50	1	1	0.3357974
201501628362	1	0	1	1	0.2936206
201501628387	3	50	0	2	2.5630892
201501630559	3	25	NA	NA	0.1027126
201501631971	1	100	1	1	0.1032126
201501633958	1	90	1	1	0.2691247
201501634596	3	0	0	2	4.2543442
201501636166	1	100	1	1	6.4282241
201501636186	1	0	1	1	0.062755
201501636368	4	85	0	3	1.27291
201501636380	1	50	NA	NA	0.5292633
201501637194	3	50	NA	NA	0.48096680000000003
201501637569	1	0	1	1	0.3001959
201501637936	1	99	1	1	0.062755
201501638691	1	20	1	1	0.345397
201501639651	1	60	1	1	0.1118469
201501639766	1	0	1	1	1.7743537
201501639977	4	0	1	1	1.1014933
201501640260	1	98	1	1	0.2990678
201501640302	2	0	1	1	2.1015125
201501640450	1	50	1	1	0.2360167
201501640898	1	0	1	1	0.0884628
201501640967	3	100	1	1	1.9653212
201501641202	1	1	1	1	0.1043344
201501641403	2	50	0	2	0.4495919
201501641428	1	7	1	1	0.2422774
201501641816	3	40	0	2	4.0204966
201501641880	1	10	1	1	0.6225765
201501642191	3	10	1	1	2.8629179
201501642238	1	0	1	1	1.0751923
201501642248	1	99	0	2	7.8750947
201501642477	1	60	1	1	0.5403582
201501642779	1	0	NA	NA	1.1680803
201501643163	4	70	1	1	0.83653979999999994
201501643604	1	1	1	1	0.5078956
201501644015	1	0	0	3	0.7241406
201501644026	1	95	1	1	0.5883328
201501644034	1	7	1	1	1.348609
201501644068	2	25	0	3	6.6116865
201501644301	1	10	1	1	0.6084634
201501644438	1	100	NA	NA	0.1972292
201501644831	1	50	1	1	1.8591253
201501644858	1	100	1	1	0.0947724
201501644990	1	75	0	3	1.694208
201501645055	4	10	NA	NA	0.2027276
201501645079	1	0	0	3	0.1881253
201501645399	4	30	1	1	0.4931762
201501645610	1	0	NA	NA	0.3182591
201501645673	3	100	0	3	1.3037604
201501646045	1	65	0	3	2.5567204
201501646434	1	80	1	1	3.6668099
201501646530	1	0	1	1	0.3032308
201501646838	1	10	1	1	0.1301245
201501646856	1	20	1	1	0.3032308
201501647491	3	2	1	1	1.3514701
201501647619	2	100	NA	NA	0.4841068
201501647627	1	80	1	1	0.0978935
201501648023	1	999	1	1	8.3768405
201501648255	1	5	1	1	0.4673186
201501648401	1	75	NA	NA	1.413065
201501648446	1	10	1	1	0.093907
201501649017	1	20	1	1	0.3793925
201501649088	1	100	1	1	2.2889421
201501649213	2	2	1	1	0.9877529
201501649284	3	0	NA	NA	0.6363144
201501649441	1	40	NA	NA	0.0706468
201501649465	3	0	0	2	6.6928027
201501649475	1	65	1	1	0.5865037
201501649817	2	50	1	1	0.6291951
201501650065	4	1	NA	NA	0.6749462
201501650234	1	90	1	1	0.425791
201501650406	1	20	1	1	0.1744156
201501650723	1	10	1	1	1.9314247
201501650728	1	55	1	1	0.062755
201501650976	1	1	1	1	0.2120292
201501651127	1	50	1	1	0.105599
201501651138	1	20	NA	NA	1.1476589
201501651178	1	40	NA	NA	0.2822167
201501651199	1	0	1	1	0.1424424
201501651216	1	45	1	1	0.2136474
201501651295	1	85	NA	NA	0.7880634
201501651616	1	20	1	1	2.0539208
201501651624	3	75	0	3	1.9639526
201501651871	1	0	NA	NA	0.0997658
201501651997	1	50	1	1	0.112398
201501652027	4	0	NA	NA	5.0392993
201501652039	1	75	1	1	0.757671
201501652117	9	0	1	1	0.5273585
201501652154	1	60	0	3	0.7453111
201501652164	1	65	1	1	0.1860212
201501652210	1	100	1	1	0.581459
201501652484	1	65	0	2	0.2662393
201501652485	1	10	1	1	0.1983735
201501652604	1	1	NA	NA	0.1294248
201501652706	3	70	1	1	0.201862
201501652755	1	60	1	1	0.332918
201501652886	1	80	0	3	0.6889522
201501652961	1	0	0	3	3.2606212
201501653261	1	85	1	1	0.5557008
201501653278	3	85	1	1	3.6533951
201501653294	1	75	1	1	0.2721126
201501653375	1	5	1	1	0.071531
201501653601	1	10	1	1	0.0943236
201501653642	1	75	0	2	0.1641318
201501653793	1	0	1	1	0.0763379
201501653875	1	25	1	1	0.0968904
201501654483	3	0	0	3	1.6715955
201501654684	1	0	0	3	0.4891894
201501654734	1	30	1	1	0.0973302
201501655013	1	79	0	3	2.4580091
201501655029	1	80	NA	NA	2.144616
201501655063	1	75	1	1	1.0093813
201501655072	4	80	NA	NA	0.8233085
201501655243	1	0	1	1	0.2390202
201501655330	1	55	0	3	1.3616564
201501655390	1	75	1	1	0.1628603
201501655521	1	80	1	1	0.1071455
201501655635	1	20	1	1	0.2492137
201501655673	4	35	0	2	0.6853312
201501655718	1	30	NA	NA	0.4630137
201501655726	1	100	1	1	0.6046225
201501655994	3	0	1	1	0.2750167
201501656093	2	0	0	3	0.8908588
201501656226	1	0	NA	NA	0.1585492
201501656261	2	30	0	2	0.7938019
201501656404	1	40	1	1	1.4350107
201501656898	1	65	1	1	0.5725264
201501656958	4	30	1	1	0.2005303
201501656974	1	10	NA	NA	0.7142827
201501657019	1	90	1	1	1.7853713
201501657128	1	40	0	3	0.1475166
201501657434	1	80	1	1	0.3382
201501657511	1	55	1	1	1.1806856
201501657576	1	60	1	1	1.1355316
201501657580	1	0	1	1	0.2024232
201501657854	3	10	0	3	0.4521376
201501657892	3	60	1	1	1.2061069
201501657917	4	80	1	1	0.2116513
201501657953	1	55	1	1	0.3319291
201501658068	1	50	1	1	0.2946648
201501658152	3	100	1	1	0.5696159
201501658192	3	0	1	1	1.7421787
201501658291	1	50	1	1	0.5989296
201501658391	3	0	1	1	1.9057228
201501658407	1	100	1	1	0.4850185
201501658455	1	0	1	1	0.1486267
201501658865	1	0	0	2	0.8658664
201501659216	1	5	1	1	2.1196408
201501659251	1	60	0	2	0.3306822
201501659554	4	50	0	2	2.5229291
201501659562	1	100	1	1	0.1365125
201501659606	4	5	0	2	4.2159203
201501660288	1	0	1	1	0.3287455
201501660632	3	80	1	1	0.3917726
201501660822	1	100	1	1	0.4398456
201501661053	1	90	1	1	0.062755
201501661283	3	75	NA	NA	0.2514379
201501661419	1	80	0	2	4.3323323
201501661453	1	5	1	1	0.0821943
201501661639	1	10	1	1	0.1139412
201501661815	1	75	1	1	0.062755
201501662630	4	10	1	1	0.2273831
201501663162	1	80	1	1	2.1932092
201501663623	4	10	1	1	0.2384488
201501664155	1	50	1	1	0.3763219
201501664260	1	80	1	1	0.8455794
201501664561	1	20	1	1	0.2550286
201501666239	1	50	1	1	0.4581029
201501666850	1	60	0	3	0.062755
201501667434	1	100	1	1	1.9723442
201501669174	1	100	1	1	0.1416149
201501669386	1	75	1	1	0.5004395
201501672680	1	50	1	1	0.6513672
201501673039	1	50	1	1	0.31435
201501673263	3	50	1	1	3.7119709
201501675007	1	0	1	1	0.6633627
201501675023	1	100	1	1	0.7737279
201501675032	1	40	1	1	0.3168499
201501675206	1	50	1	1	0.1350722
201501675222	4	10	NA	NA	0.5707394
201501675309	4	80	1	1	0.5416971
201501675331	4	45	NA	NA	0.2072548
201501675405	2	0	1	1	1.0399328
201501675438	1	5	1	1	1.5194076
201501675454	1	20	1	1	3.5064031
201501675611	1	25	1	1	0.713587
201501675710	1	70	1	1	0.2420304
201501675731	1	5	1	1	0.1642886
201501675794	1	60	NA	NA	0.124235
201501675884	1	10	0	3	0.5735694
201501676022	1	0	1	1	1.7213941
201501676079	1	10	0	2	3.7261884
201501676100	1	80	1	1	0.2403425
201501676129	1	75	1	1	0.2177328
201501676210	1	90	0	2	0.3092879
201501676243	4	50	0	3	2.1035882
201501676479	1	20	NA	NA	1.2270767
201501676648	1	40	1	1	2.340476
201501676768	4	25	1	1	0.7162006
201501676772	9	52	0	2	8.3768405
201501676820	1	12	0	3	1.4776001
201501676853	1	5	1	1	0.2344642
201501676904	1	65	NA	NA	2.5825862
201501676991	1	4	1	1	0.3185139
201501677098	1	20	0	3	0.3499622
201501677127	1	60	1	1	0.4361413
201501677138	3	60	1	1	0.3252782
201501677157	1	25	1	1	0.5120186
201501677337	1	50	0	3	1.1626758
201501677416	1	99	1	1	0.2973872
201501677422	4	0	1	1	0.1189098
201501677626	1	20	NA	NA	0.4954503
201501677638	1	0	1	1	0.2259075
201501677679	1	90	1	1	0.2206146
201501677751	2	50	0	2	0.5057351
201501677921	3	100	1	1	0.169425
201501677937	1	0	1	1	0.1840995
201501677982	1	0	1	1	1.59985
201501677993	1	0	1	1	0.0835377
201501678191	1	20	1	1	0.2171608
201501678209	1	87	1	1	0.1077632
201501678221	1	0	1	1	0.7445254
201501678267	1	100	NA	NA	1.2196619
201501678278	1	75	1	1	0.1131547
201501678340	1	50	1	1	1.0478153
201501678443	4	0	0	2	8.3768405
201501678471	1	30	NA	NA	0.9062679
201501678530	1	50	1	1	0.2131048
201501678711	2	0	1	1	2.9160968
201501678722	1	50	1	1	1.6463401
201501678773	1	1	1	1	3.1421291
201501678817	1	70	1	1	0.2588508
201501679014	2	5	1	1	1.0539576
201501679311	1	80	1	1	0.6052804
201501679606	1	80	1	1	0.890602
201501679828	1	0	1	1	0.5427394
201501679883	1	0	NA	NA	0.1999906
201501679895	4	100	1	1	1.6604534
201501680124	4	0	0	3	1.5691471
201501680191	1	100	0	3	0.8400219
201501680331	1	10	1	1	0.0716569
201501680385	3	0	1	1	1.1687544
201501680449	1	0	1	1	0.2149468
201501680610	2	0	1	1	1.1887399
201501680761	1	25	0	2	3.1515768
201501680788	1	25	1	1	0.2454377
201501681105	1	10	0	2	0.4341124
201501681133	1	0	1	1	1.5616488
201501681143	4	60	NA	NA	0.2068377
201501681215	2	0	0	2	2.4385552
201501681239	1	0	1	1	0.5058766
201501681240	1	80	0	2	8.3768405
201501681268	1	30	1	1	2.9656655
201501681333	1	100	1	1	0.5318814
201501681480	3	2	0	3	1.2581698
201501681482	1	100	0	2	2.1383545
201501681510	1	90	NA	NA	0.3599501
201501681593	1	55	1	1	0.1669948
201501681684	1	1	1	1	0.14387
201501681704	3	0	1	1	0.8696844
201501681777	1	25	0	3	3.3883154
201501681782	1	0	1	1	0.5841703
201501681893	1	0	1	1	0.2724896
201501681926	1	100	1	1	0.3632061
201501681980	1	70	0	3	0.5044687
201501682028	1	100	0	3	0.7256114
201501682097	1	0	0	3	0.2877063
201501682166	1	0	1	1	0.0892736
201501682318	1	0	NA	NA	4.9757797
201501682321	1	10	1	1	0.1514746
201501682525	1	75	0	2	6.2620988
201501682654	4	60	1	1	0.2388218
201501682703	1	0	0	3	0.3712107
201501682717	1	0	1	1	0.0695987
201501682827	1	100	1	1	1.686373
201501683046	1	50	0	2	0.1176499
201501683125	1	100	0	2	1.389851
201501683144	1	0	1	1	0.4123011
201501683476	3	100	NA	NA	4.5182238
201501683483	2	50	1	1	0.2932311
201501683521	1	0	1	1	0.7114271
201501683581	3	0	NA	NA	0.7837398
201501683817	2	8	0	2	1.0636528
201501683849	2	60	1	1	0.3098307
201501683916	1	70	1	1	0.2988556
201501684007	1	50	1	1	0.3906048
201501684131	1	30	0	3	1.5844934
201501684134	1	0	1	1	0.2711256
201501684222	4	65	0	3	7.9418582
201501684265	1	0	1	1	0.1876901
201501684588	1	0	NA	NA	0.9026509
201501684714	1	100	1	1	1.7687798
201501684746	2	0	0	2	2.4262229
201501684847	1	0	1	1	0.0984759
201501685003	1	20	1	1	0.7424931
201501685130	1	25	1	1	3.4168964
201501685248	2	100	1	1	7.7582774
201501685261	1	75	1	1	3.0719573
201501685289	1	0	1	1	0.0630781
201501685440	1	1	0	3	0.9527266
201501685464	1	100	0	3	8.3768405
201501685504	1	0	1	1	0.0804677
201501685574	3	0	1	1	0.6516733
201501685595	1	0	1	1	0.1972385
201501685731	4	60	1	1	0.4046501
201501685916	1	0	1	1	1.6127564
201501685981	3	0	1	1	3.0361404
201501686078	1	10	NA	NA	0.6083988
201501686128	1	0	1	1	0.1159954
201501686235	1	10	1	1	0.4363612
201501686321	1	0	NA	NA	0.523768
201501686333	1	60	NA	NA	0.062755
201501686389	1	80	NA	NA	0.3160728
201501686450	1	50	1	1	1.1286935
201501686761	3	78	1	1	0.7749492
201501686880	1	50	0	3	0.0941031
201501686921	1	25	1	1	0.4095325
201501686964	1	90	1	1	0.2672827
201501686976	1	5	1	1	0.1169285
201501687213	1	5	0	2	0.9589493
201501687303	1	0	0	3	0.6370073
201501687365	1	0	1	1	0.1169285
201501687377	1	10	1	1	0.7122575
201501687391	1	10	1	1	4.0446875
201501687563	1	0	1	1	0.062755
201501687635	1	80	1	1	0.4760281
201501687648	3	0	NA	NA	0.8200928
201501687650	1	2	1	1	0.8310874
201501687662	1	50	1	1	0.9670456
201501687849	1	90	1	1	0.3986133
201501687876	1	60	1	1	0.2347802
201501688012	1	90	0	3	0.5268029
201501688068	1	100	1	1	1.0105468
201501688282	1	0	0	3	2.4521389
201501688339	1	75	1	1	0.4518791
201501688342	1	30	1	1	0.328124
201501688348	1	0	0	3	0.23109
201501688495	3	0	0	2	5.0945474
201501688533	1	100	1	1	1.1357746
201501688687	1	75	1	1	0.0764979
201501688834	1	100	1	1	0.5955162
201501688845	2	20	1	1	0.3036135
201501688969	1	30	1	1	0.2893173
201501688991	1	0	0	2	1.7754117
201501689053	4	0	1	1	2.2976895
201501689057	1	20	1	1	0.1882917
201501689077	1	25	1	1	0.3810352
201501689087	3	9	1	1	4.9077916
201501689159	1	15	1	1	0.3234816
201501689181	4	50	1	1	2.0640652
201501689229	1	100	0	3	0.2868933
201501689262	1	50	1	1	2.5926273
201501689278	1	85	0	2	0.3110417
201501689348	1	95	1	1	0.5389211
201501689377	1	0	1	1	0.1486125
201501689440	3	0	0	2	3.4738264
201501689495	2	50	1	1	1.2105807
201501689501	1	80	1	1	0.2996599
201501689508	1	25	1	1	0.062755
201501689562	3	0	0	2	0.7223096
201501689699	4	0	1	1	0.2011182
201501689772	1	0	1	1	0.4419914
201501689912	1	100	1	1	0.2740795
201501690060	3	70	1	1	0.1962466
201501690128	1	0	1	1	0.5529931
201501690136	1	80	1	1	0.2755293
201501690238	1	0	1	1	0.1752288
201501690926	2	50	1	1	1.1862588
201501690936	1	100	1	1	3.8749498
201501691138	1	70	1	1	1.9021737
201501691164	1	50	0	2	0.5717738
201501691173	1	10	1	1	0.3819347
201501691275	1	0	1	1	3.1224432
201501691331	1	100	1	1	0.2523859
201501691401	1	5	1	1	1.1291567
201501691484	1	0	1	1	2.8027456
201501691562	3	20	0	2	2.4560618
201501691583	3	0	0	3	0.8685541
201501691614	2	0	0	3	1.4917002
201501691635	1	10	1	1	0.2036187
201501691661	1	100	1	1	0.1685695
201501691772	1	1	1	1	1.0603233
201501691787	1	0	0	3	0.5061569
201501691806	1	30	NA	NA	0.3044985
201501691911	1	1	1	1	0.062755
201501692036	1	50	1	1	0.5467126
201501692140	2	70	NA	NA	1.7416148
201501692726	2	50	NA	NA	0.6956757
201501692754	1	75	1	1	0.4418635
201501692763	3	70	NA	NA	0.3153831
201501692780	1	30	1	1	0.5410746
201501692790	1	100	1	1	1.2486134
201501692802	1	98	1	1	0.1640159
201501692813	1	100	1	1	0.1085305
201501693134	1	50	1	1	0.2147318
201501693154	1	0	1	1	0.5631631
201501693206	1	51	1	1	0.2026014
201501693239	2	0	0	3	0.6088392
201501693283	1	0	NA	NA	0.6994281
201501693374	1	20	0	2	0.7084296
201501693435	1	45	0	2	5.3040229
201501693598	1	0	0	3	0.7204987
201501693649	1	0	0	3	0.3654734
201501693651	1	90	1	1	0.7986058
201501693666	1	85	1	1	0.7253205
201501693681	1	0	1	1	0.9676999
201501693691	1	20	0	3	2.1297452
201501693784	1	50	0	2	1.2341341
201501693831	1	60	1	1	0.4224212
201501693943	1	40	0	3	0.1598433
201501694020	2	50	0	2	1.911598
201501694033	1	100	1	1	0.3444189
201501694077	1	80	1	1	0.2294749
201501694080	1	0	1	1	0.1092156
201501694157	1	10	NA	NA	0.7134116
201501694232	1	100	1	1	0.4449695
201501694293	1	0	1	1	1.3857729
201501694348	1	100	1	1	1.0654081
201501694354	1	70	1	1	1.0846913
201501694402	1	0	1	1	2.2384067
201501694693	1	100	0	3	0.3860715
201501694723	1	10	1	1	0.8446169
201501695008	1	100	1	1	0.8126689
201501695190	3	10	NA	NA	5.6996987
201501695202	1	0	1	1	0.2785088
201501695233	1	40	1	1	0.5696011
201501695248	1	0	0	2	1.3599814
201501695354	1	1	0	3	0.2033427
201501695428	1	40	1	1	1.723423
201501695484	3	0	NA	NA	0.2278229
201501695603	1	70	1	1	0.1641427
201501695644	2	100	1	1	0.3284063
201501695653	1	20	1	1	0.1840995
